
Predictions were generated on 20-Aug-2026 at 20:12:23 using HydroDyn Driver, compiled on Jul 05 2026 at 14:20:01 as a 64-bit application using single precision at commit Unversioned from 02847314dfdc4069d70b8b493e37b12b810a11e2
 linked with  NWTC Subroutine Library

Description from the driver input file: File for NRELOffshrBsline5MW_OC4DeepCwindSemi_HydroDyn

Time	Wave1Elev	Wave1Elv1	Wave1Elv2	PRPSurge	PRPSway	PRPHeave	PRPRoll	PRPPitch	PRPYaw	HydroFxi	HydroFyi	HydroFzi	HydroMxi	HydroMyi	HydroMzi	PRPTVxi	PRPTVyi	PRPTVzi	PRPRVxi	PRPRVyi	PRPRVzi	PRPTAxi	PRPTAyi	PRPTAzi	PRPRAxi	PRPRAyi	PRPRAzi	B1WvsFxi	B1HdSFxi	B1RdtFxi	B2WvsFxi	B2HdSFxi	B2RdtFxi	B3WvsFxi	B3HdSFxi	B3RdtFxi	B4WvsFxi	B4HdSFxi	B4RdtFxi	B5WvsFxi	B5HdSFxi	B5RdtFxi
   28.1700	   2.350517E-01	   2.350517E-01	   0.000000E+00	   8.369365E+00	  -2.252765E-02	  -5.536583E-01	  -1.317414E-03	  -3.680524E-02	   1.056865E-02	   7.006583E+06	   7.673007E+05	   2.805348E+08	   1.647857E+07	   1.939761E+08	  -2.860425E+07	   1.661872E-02	  -3.174404E-03	  -1.084483E-02	  -1.787086E-04	  -3.716348E-04	  -2.394665E-03	  -8.660463E-03	   1.270982E-02	   2.542794E-03	   3.562388E-04	   3.488508E-04	  -1.972052E-04	  -1.345487E+06	   0.000000E+00	   0.000000E+00	  -1.770583E+05	   0.000000E+00	   0.000000E+00	  -3.311049E+05	   0.000000E+00	   0.000000E+00	   3.065102E+06	   0.000000E+00	   0.000000E+00	  -9.624710E+04	   0.000000E+00	   0.000000E+00
   28.1800	   2.257936E-01	   2.257936E-01	   0.000000E+00	   8.369531E+00	  -2.255875E-02	  -5.537666E-01	  -1.319224E-03	  -3.680891E-02	   1.054476E-02	   7.013405E+06	   7.698292E+05	   2.805445E+08	   1.651888E+07	   1.942090E+08	  -2.869433E+07	   1.653150E-02	  -3.047132E-03	  -1.081795E-02	  -1.751561E-04	  -3.665163E-04	  -2.396494E-03	  -8.784381E-03	   1.274449E-02	   2.833711E-03	   3.542701E-04	   6.748635E-04	  -1.686222E-04	  -1.343184E+06	   0.000000E+00	   0.000000E+00	  -1.701691E+05	   0.000000E+00	   0.000000E+00	  -3.241849E+05	   0.000000E+00	   0.000000E+00	   3.062751E+06	   0.000000E+00	   0.000000E+00	  -1.000120E+05	   0.000000E+00	   0.000000E+00
   28.1900	   2.165356E-01	   2.165356E-01	   0.000000E+00	   8.369696E+00	  -2.258859E-02	  -5.538747E-01	  -1.320997E-03	  -3.681253E-02	   1.052086E-02	   7.020231E+06	   7.723574E+05	   2.805542E+08	   1.655872E+07	   1.944420E+08	  -2.878467E+07	   1.644473E-02	  -2.919590E-03	  -1.078662E-02	  -1.715848E-04	  -3.613729E-04	  -2.398307E-03	  -8.569980E-03	   1.276389E-02	   3.432352E-03	   3.599862E-04	   3.538172E-04	  -1.940817E-04	  -1.340880E+06	   0.000000E+00	   0.000000E+00	  -1.632782E+05	   0.000000E+00	   0.000000E+00	  -3.172643E+05	   0.000000E+00	   0.000000E+00	   3.060400E+06	   0.000000E+00	   0.000000E+00	  -1.037771E+05	   0.000000E+00	   0.000000E+00
   28.2000	   2.072775E-01	   2.072775E-01	   0.000000E+00	   8.369860E+00	  -2.261715E-02	  -5.539823E-01	  -1.322733E-03	  -3.681610E-02	   1.049693E-02	   7.027058E+06	   7.748844E+05	   2.805640E+08	   1.659886E+07	   1.946744E+08	  -2.887502E+07	   1.635849E-02	  -2.791893E-03	  -1.075139E-02	  -1.679906E-04	  -3.562044E-04	  -2.400140E-03	  -8.678472E-03	   1.277547E-02	   3.614229E-03	   3.588634E-04	   6.798775E-04	  -1.725018E-04	  -1.338577E+06	   0.000000E+00	   0.000000E+00	  -1.563877E+05	   0.000000E+00	   0.000000E+00	  -3.103450E+05	   0.000000E+00	   0.000000E+00	   3.058050E+06	   0.000000E+00	   0.000000E+00	  -1.075420E+05	   0.000000E+00	   0.000000E+00
   28.2100	   1.980212E-01	   1.980212E-01	   0.000000E+00	   8.370023E+00	  -2.264442E-02	  -5.540897E-01	  -1.324433E-03	  -3.681962E-02	   1.047298E-02	   7.033894E+06	   7.774096E+05	   2.805737E+08	   1.663852E+07	   1.949060E+08	  -2.896575E+07	   1.627282E-02	  -2.664143E-03	  -1.071291E-02	  -1.643701E-04	  -3.510066E-04	  -2.401962E-03	  -8.453581E-03	   1.277453E-02	   4.080763E-03	   3.652274E-04	   3.596896E-04	  -1.918762E-04	  -1.336275E+06	   0.000000E+00	   0.000000E+00	  -1.494962E+05	   0.000000E+00	   0.000000E+00	  -3.034271E+05	   0.000000E+00	   0.000000E+00	   3.055701E+06	   0.000000E+00	   0.000000E+00	  -1.113063E+05	   0.000000E+00	   0.000000E+00
   28.2200	   1.887631E-01	   1.887631E-01	   0.000000E+00	   8.370185E+00	  -2.267043E-02	  -5.541966E-01	  -1.326096E-03	  -3.682309E-02	   1.044901E-02	   7.040726E+06	   7.799348E+05	   2.805834E+08	   1.667733E+07	   1.951382E+08	  -2.905646E+07	   1.618783E-02	  -2.536432E-03	  -1.067186E-02	  -1.607206E-04	  -3.457805E-04	  -2.403826E-03	  -8.546277E-03	   1.276771E-02	   4.130308E-03	   3.646827E-04	   6.855084E-04	  -1.808515E-04	  -1.333973E+06	   0.000000E+00	   0.000000E+00	  -1.426036E+05	   0.000000E+00	   0.000000E+00	  -2.965093E+05	   0.000000E+00	   0.000000E+00	   3.053353E+06	   0.000000E+00	   0.000000E+00	  -1.150712E+05	   0.000000E+00	   0.000000E+00
   28.2300	   1.795050E-01	   1.795050E-01	   0.000000E+00	   8.370346E+00	  -2.269515E-02	  -5.543031E-01	  -1.327722E-03	  -3.682650E-02	   1.042502E-02	   7.047566E+06	   7.824586E+05	   2.805931E+08	   1.671642E+07	   1.953692E+08	  -2.914710E+07	   1.610352E-02	  -2.408838E-03	  -1.062895E-02	  -1.570399E-04	  -3.405231E-04	  -2.405697E-03	  -8.315181E-03	   1.275106E-02	   4.451429E-03	   3.714424E-04	   3.659851E-04	  -1.935051E-04	  -1.331671E+06	   0.000000E+00	   0.000000E+00	  -1.357093E+05	   0.000000E+00	   0.000000E+00	  -2.895915E+05	   0.000000E+00	   0.000000E+00	   3.051006E+06	   0.000000E+00	   0.000000E+00	  -1.188362E+05	   0.000000E+00	   0.000000E+00
   28.2400	   1.702469E-01	   1.702469E-01	   0.000000E+00	   8.370507E+00	  -2.271861E-02	  -5.544091E-01	  -1.329310E-03	  -3.682986E-02	   1.040102E-02	   7.054418E+06	   7.849828E+05	   2.806028E+08	   1.675559E+07	   1.956005E+08	  -2.923794E+07	   1.601994E-02	  -2.281427E-03	  -1.058483E-02	  -1.533269E-04	  -3.352367E-04	  -2.407603E-03	  -8.400200E-03	   1.273128E-02	   4.372518E-03	   3.711799E-04	   6.912826E-04	  -1.876711E-04	  -1.329368E+06	   0.000000E+00	   0.000000E+00	  -1.288153E+05	   0.000000E+00	   0.000000E+00	  -2.826743E+05	   0.000000E+00	   0.000000E+00	   3.048659E+06	   0.000000E+00	   0.000000E+00	  -1.226010E+05	   0.000000E+00	   0.000000E+00
   28.2500	   1.609889E-01	   1.609889E-01	   0.000000E+00	   8.370667E+00	  -2.274079E-02	  -5.545148E-01	  -1.330860E-03	  -3.683317E-02	   1.037699E-02	   7.061266E+06	   7.875047E+05	   2.806124E+08	   1.679409E+07	   1.958314E+08	  -2.932897E+07	   1.593709E-02	  -2.154243E-03	  -1.054017E-02	  -1.495809E-04	  -3.299188E-04	  -2.409502E-03	  -8.170366E-03	   1.270546E-02	   4.558635E-03	   3.780083E-04	   3.723162E-04	  -1.920108E-04	  -1.327067E+06	   0.000000E+00	   0.000000E+00	  -1.219190E+05	   0.000000E+00	   0.000000E+00	  -2.757586E+05	   0.000000E+00	   0.000000E+00	   3.046314E+06	   0.000000E+00	   0.000000E+00	  -1.263660E+05	   0.000000E+00	   0.000000E+00
   28.2600	   1.517308E-01	   1.517308E-01	   0.000000E+00	   8.370826E+00	  -2.276169E-02	  -5.546200E-01	  -1.332372E-03	  -3.683643E-02	   1.035294E-02	   7.068115E+06	   7.900274E+05	   2.806221E+08	   1.683249E+07	   1.960615E+08	  -2.942013E+07	   1.585499E-02	  -2.027311E-03	  -1.049557E-02	  -1.458027E-04	  -3.245703E-04	  -2.411411E-03	  -8.248622E-03	   1.268093E-02	   4.361420E-03	   3.776233E-04	   6.973812E-04	  -1.898279E-04	  -1.324766E+06	   0.000000E+00	   0.000000E+00	  -1.150230E+05	   0.000000E+00	   0.000000E+00	  -2.688429E+05	   0.000000E+00	   0.000000E+00	   3.043969E+06	   0.000000E+00	   0.000000E+00	  -1.301307E+05	   0.000000E+00	   0.000000E+00
   28.2700	   1.424727E-01	   1.424727E-01	   0.000000E+00	   8.370984E+00	  -2.278133E-02	  -5.547247E-01	  -1.333845E-03	  -3.683963E-02	   1.032887E-02	   7.074977E+06	   7.925492E+05	   2.806318E+08	   1.687023E+07	   1.962914E+08	  -2.951142E+07	   1.577368E-02	  -1.900630E-03	  -1.045162E-02	  -1.419940E-04	  -3.191874E-04	  -2.413320E-03	  -8.014828E-03	   1.265529E-02	   4.428989E-03	   3.841194E-04	   3.791889E-04	  -1.919062E-04	  -1.322464E+06	   0.000000E+00	   0.000000E+00	  -1.081259E+05	   0.000000E+00	   0.000000E+00	  -2.619285E+05	   0.000000E+00	   0.000000E+00	   3.041625E+06	   0.000000E+00	   0.000000E+00	  -1.338956E+05	   0.000000E+00	   0.000000E+00
   28.2800	   1.332146E-01	   1.332146E-01	   0.000000E+00	   8.371141E+00	  -2.279971E-02	  -5.548290E-01	  -1.335279E-03	  -3.684279E-02	   1.030478E-02	   7.081836E+06	   7.950716E+05	   2.806415E+08	   1.690807E+07	   1.965212E+08	  -2.960283E+07	   1.569320E-02	  -1.774179E-03	  -1.040885E-02	  -1.381571E-04	  -3.137709E-04	  -2.415243E-03	  -8.080509E-03	   1.263492E-02	   4.125578E-03	   3.832697E-04	   7.041235E-04	  -1.928294E-04	  -1.320163E+06	   0.000000E+00	   0.000000E+00	  -1.012278E+05	   0.000000E+00	   0.000000E+00	  -2.550135E+05	   0.000000E+00	   0.000000E+00	   3.039282E+06	   0.000000E+00	   0.000000E+00	  -1.376605E+05	   0.000000E+00	   0.000000E+00
   28.2900	   1.239566E-01	   1.239566E-01	   0.000000E+00	   8.371298E+00	  -2.281682E-02	  -5.549329E-01	  -1.336674E-03	  -3.684588E-02	   1.028067E-02	   7.088700E+06	   7.975932E+05	   2.806512E+08	   1.694526E+07	   1.967505E+08	  -2.969437E+07	   1.561360E-02	  -1.647918E-03	  -1.036775E-02	  -1.342950E-04	  -3.083167E-04	  -2.417179E-03	  -7.838451E-03	   1.261732E-02	   4.094017E-03	   3.891365E-04	   3.867111E-04	  -1.943127E-04	  -1.317862E+06	   0.000000E+00	   0.000000E+00	  -9.432870E+04	   0.000000E+00	   0.000000E+00	  -2.480993E+05	   0.000000E+00	   0.000000E+00	   3.036939E+06	   0.000000E+00	   0.000000E+00	  -1.414252E+05	   0.000000E+00	   0.000000E+00
   28.3000	   1.147002E-01	   1.147002E-01	   0.000000E+00	   8.371453E+00	  -2.283267E-02	  -5.550364E-01	  -1.338030E-03	  -3.684892E-02	   1.025654E-02	   7.095564E+06	   8.001139E+05	   2.806609E+08	   1.698254E+07	   1.969792E+08	  -2.978596E+07	   1.553494E-02	  -1.521791E-03	  -1.032871E-02	  -1.304115E-04	  -3.028273E-04	  -2.419128E-03	  -7.893888E-03	   1.260797E-02	   3.713010E-03	   3.875670E-04	   7.111736E-04	  -1.955136E-04	  -1.315562E+06	   0.000000E+00	   0.000000E+00	  -8.743052E+04	   0.000000E+00	   0.000000E+00	  -2.411876E+05	   0.000000E+00	   0.000000E+00	   3.034598E+06	   0.000000E+00	   0.000000E+00	  -1.451893E+05	   0.000000E+00	   0.000000E+00
   28.3100	   1.054422E-01	   1.054422E-01	   0.000000E+00	   8.371609E+00	  -2.284725E-02	  -5.551395E-01	  -1.339346E-03	  -3.685191E-02	   1.023239E-02	   7.102436E+06	   8.026341E+05	   2.806705E+08	   1.702015E+07	   1.972073E+08	  -2.987783E+07	   1.545721E-02	  -1.395727E-03	  -1.029199E-02	  -1.265108E-04	  -2.973009E-04	  -2.421096E-03	  -7.652618E-03	   1.260482E-02	   3.631424E-03	   3.925723E-04	   3.940960E-04	  -1.980709E-04	  -1.313262E+06	   0.000000E+00	   0.000000E+00	  -8.052997E+04	   0.000000E+00	   0.000000E+00	  -2.342754E+05	   0.000000E+00	   0.000000E+00	   3.032256E+06	   0.000000E+00	   0.000000E+00	  -1.489540E+05	   0.000000E+00	   0.000000E+00
   28.3200	   9.618407E-02	   9.618407E-02	   0.000000E+00	   8.371762E+00	  -2.286058E-02	  -5.552422E-01	  -1.340623E-03	  -3.685484E-02	   1.020821E-02	   7.109303E+06	   8.051548E+05	   2.806802E+08	   1.705656E+07	   1.974356E+08	  -2.996974E+07	   1.538041E-02	  -1.269641E-03	  -1.025772E-02	  -1.225975E-04	  -2.917408E-04	  -2.423060E-03	  -7.706978E-03	   1.261245E-02	   3.223346E-03	   3.901056E-04	   7.179230E-04	  -1.946787E-04	  -1.310962E+06	   0.000000E+00	   0.000000E+00	  -7.362839E+04	   0.000000E+00	   0.000000E+00	  -2.273633E+05	   0.000000E+00	   0.000000E+00	   3.029916E+06	   0.000000E+00	   0.000000E+00	  -1.527187E+05	   0.000000E+00	   0.000000E+00
   28.3300	   8.692603E-02	   8.692603E-02	   0.000000E+00	   8.371916E+00	  -2.287265E-02	  -5.553446E-01	  -1.341859E-03	  -3.685772E-02	   1.018402E-02	   7.116180E+06	   8.076745E+05	   2.806900E+08	   1.709310E+07	   1.976630E+08	  -3.006195E+07	   1.530452E-02	  -1.143432E-03	  -1.022588E-02	  -1.186764E-04	  -2.861453E-04	  -2.425029E-03	  -7.472063E-03	   1.262926E-02	   3.143655E-03	   3.940900E-04	   4.011760E-04	  -1.990493E-04	  -1.308662E+06	   0.000000E+00	   0.000000E+00	  -6.672576E+04	   0.000000E+00	   0.000000E+00	  -2.204518E+05	   0.000000E+00	   0.000000E+00	   3.027577E+06	   0.000000E+00	   0.000000E+00	  -1.564835E+05	   0.000000E+00	   0.000000E+00
   28.3400	   7.766795E-02	   7.766795E-02	   0.000000E+00	   8.372068E+00	  -2.288345E-02	  -5.554467E-01	  -1.343056E-03	  -3.686054E-02	   1.015980E-02	   7.123056E+06	   8.101928E+05	   2.806996E+08	   1.712904E+07	   1.978906E+08	  -3.015444E+07	   1.522954E-02	  -1.016991E-03	  -1.019642E-02	  -1.147531E-04	  -2.805163E-04	  -2.426995E-03	  -7.523284E-03	   1.265896E-02	   2.748753E-03	   3.905827E-04	   7.246376E-04	  -1.941651E-04	  -1.306362E+06	   0.000000E+00	   0.000000E+00	  -5.982208E+04	   0.000000E+00	   0.000000E+00	  -2.135417E+05	   0.000000E+00	   0.000000E+00	   3.025238E+06	   0.000000E+00	   0.000000E+00	  -1.602483E+05	   0.000000E+00	   0.000000E+00
   28.3500	   6.840985E-02	   6.840985E-02	   0.000000E+00	   8.372220E+00	  -2.289298E-02	  -5.555485E-01	  -1.344213E-03	  -3.686330E-02	   1.013556E-02	   7.129938E+06	   8.127108E+05	   2.807093E+08	   1.716533E+07	   1.981176E+08	  -3.024690E+07	   1.515547E-02	  -8.901989E-04	  -1.016913E-02	  -1.108327E-04	  -2.748520E-04	  -2.428978E-03	  -7.290366E-03	   1.269952E-02	   2.710042E-03	   3.934986E-04	   4.082087E-04	  -2.025584E-04	  -1.304062E+06	   0.000000E+00	   0.000000E+00	  -5.291801E+04	   0.000000E+00	   0.000000E+00	  -2.066317E+05	   0.000000E+00	   0.000000E+00	   3.022900E+06	   0.000000E+00	   0.000000E+00	  -1.640129E+05	   0.000000E+00	   0.000000E+00
   28.3600	   5.915180E-02	   5.915180E-02	   0.000000E+00	   8.372372E+00	  -2.290125E-02	  -5.556501E-01	  -1.345330E-03	  -3.686602E-02	   1.011130E-02	   7.136821E+06	   8.152283E+05	   2.807190E+08	   1.720122E+07	   1.983438E+08	  -3.033952E+07	   1.508232E-02	  -7.629370E-04	  -1.014377E-02	  -1.069202E-04	  -2.691553E-04	  -2.430977E-03	  -7.339760E-03	   1.275287E-02	   2.361436E-03	   3.890053E-04	   7.311341E-04	  -1.972345E-04	  -1.301764E+06	   0.000000E+00	   0.000000E+00	  -4.601288E+04	   0.000000E+00	   0.000000E+00	  -1.997223E+05	   0.000000E+00	   0.000000E+00	   3.020563E+06	   0.000000E+00	   0.000000E+00	  -1.677776E+05	   0.000000E+00	   0.000000E+00
   28.3700	   4.989372E-02	   4.989372E-02	   0.000000E+00	   8.372522E+00	  -2.290824E-02	  -5.557514E-01	  -1.346407E-03	  -3.686867E-02	   1.008702E-02	   7.143705E+06	   8.177451E+05	   2.807288E+08	   1.723653E+07	   1.985697E+08	  -3.043222E+07	   1.501006E-02	  -6.350883E-04	  -1.011996E-02	  -1.030203E-04	  -2.634251E-04	  -2.432977E-03	  -7.111676E-03	   1.281686E-02	   2.401241E-03	   3.909742E-04	   4.148986E-04	  -2.026067E-04	  -1.299465E+06	   0.000000E+00	   0.000000E+00	  -3.910734E+04	   0.000000E+00	   0.000000E+00	  -1.928130E+05	   0.000000E+00	   0.000000E+00	   3.018226E+06	   0.000000E+00	   0.000000E+00	  -1.715423E+05	   0.000000E+00	   0.000000E+00
   28.3800	   4.063741E-02	   4.063741E-02	   0.000000E+00	   8.372672E+00	  -2.291395E-02	  -5.558525E-01	  -1.347445E-03	  -3.687126E-02	   1.006272E-02	   7.150590E+06	   8.202594E+05	   2.807385E+08	   1.727259E+07	   1.987952E+08	  -3.052543E+07	   1.493869E-02	  -5.065417E-04	  -1.009725E-02	  -9.913724E-05	  -2.576647E-04	  -2.434970E-03	  -7.162382E-03	   1.289245E-02	   2.139344E-03	   3.856334E-04	   7.372058E-04	  -1.960687E-04	  -1.297166E+06	   0.000000E+00	   0.000000E+00	  -3.220208E+04	   0.000000E+00	   0.000000E+00	  -1.859071E+05	   0.000000E+00	   0.000000E+00	   3.015890E+06	   0.000000E+00	   0.000000E+00	  -1.753062E+05	   0.000000E+00	   0.000000E+00
   28.3900	   3.137933E-02	   3.137933E-02	   0.000000E+00	   8.372821E+00	  -2.291837E-02	  -5.559534E-01	  -1.348443E-03	  -3.687380E-02	   1.003840E-02	   7.157487E+06	   8.227728E+05	   2.807482E+08	   1.730770E+07	   1.990209E+08	  -3.061872E+07	   1.486818E-02	  -3.771887E-04	  -1.007510E-02	  -9.527509E-05	  -2.518732E-04	  -2.436960E-03	  -6.941166E-03	   1.297815E-02	   2.291947E-03	   3.867955E-04	   4.210708E-04	  -2.019419E-04	  -1.294868E+06	   0.000000E+00	   0.000000E+00	  -2.529444E+04	   0.000000E+00	   0.000000E+00	  -1.789998E+05	   0.000000E+00	   0.000000E+00	   3.013556E+06	   0.000000E+00	   0.000000E+00	  -1.790710E+05	   0.000000E+00	   0.000000E+00
   28.4000	   2.212125E-02	   2.212125E-02	   0.000000E+00	   8.372970E+00	  -2.292149E-02	  -5.560541E-01	  -1.349402E-03	  -3.687628E-02	   1.001406E-02	   7.164378E+06	   8.252858E+05	   2.807579E+08	   1.734302E+07	   1.992455E+08	  -3.071209E+07	   1.479849E-02	  -2.469314E-04	  -1.005288E-02	  -9.143698E-05	  -2.460546E-04	  -2.438959E-03	  -6.996047E-03	   1.307330E-02	   2.152104E-03	   3.808289E-04	   7.426686E-04	  -1.978905E-04	  -1.292570E+06	   0.000000E+00	   0.000000E+00	  -1.838575E+04	   0.000000E+00	   0.000000E+00	  -1.720927E+05	   0.000000E+00	   0.000000E+00	   3.011221E+06	   0.000000E+00	   0.000000E+00	  -1.828353E+05	   0.000000E+00	   0.000000E+00
   28.4100	   1.286317E-02	   1.286317E-02	   0.000000E+00	   8.373116E+00	  -2.292330E-02	  -5.561544E-01	  -1.350323E-03	  -3.687870E-02	   9.989690E-03	   7.171276E+06	   8.277959E+05	   2.807676E+08	   1.737834E+07	   1.994700E+08	  -3.080575E+07	   1.472959E-02	  -1.156835E-04	  -1.002992E-02	  -8.762546E-05	  -2.402080E-04	  -2.440971E-03	  -6.783992E-03	   1.317629E-02	   2.439276E-03	   3.814704E-04	   4.266422E-04	  -2.044933E-04	  -1.290272E+06	   0.000000E+00	   0.000000E+00	  -1.147602E+04	   0.000000E+00	   0.000000E+00	  -1.651863E+05	   0.000000E+00	   0.000000E+00	   3.008886E+06	   0.000000E+00	   0.000000E+00	  -1.866000E+05	   0.000000E+00	   0.000000E+00
   28.4200	   3.605098E-03	   3.605098E-03	   0.000000E+00	   8.373264E+00	  -2.292379E-02	  -5.562546E-01	  -1.351204E-03	  -3.688107E-02	   9.965302E-03	   7.178178E+06	   8.303052E+05	   2.807773E+08	   1.741235E+07	   1.996947E+08	  -3.089947E+07	   1.466145E-02	   1.662208E-05	  -1.000555E-02	  -8.384205E-05	  -2.343368E-04	  -2.442993E-03	  -6.843955E-03	   1.328481E-02	   2.435468E-03	   3.752166E-04	   7.475914E-04	  -1.999073E-04	  -1.287974E+06	   0.000000E+00	   0.000000E+00	  -4.565835E+03	   0.000000E+00	   0.000000E+00	  -1.582812E+05	   0.000000E+00	   0.000000E+00	   3.006553E+06	   0.000000E+00	   0.000000E+00	  -1.903647E+05	   0.000000E+00	   0.000000E+00
   28.4300	  -5.652975E-03	  -5.652975E-03	   0.000000E+00	   8.373410E+00	  -2.292296E-02	  -5.563546E-01	  -1.352047E-03	  -3.688337E-02	   9.940894E-03	   7.185080E+06	   8.328131E+05	   2.807870E+08	   1.744753E+07	   1.999185E+08	  -3.099358E+07	   1.459404E-02	   1.500371E-04	  -9.979103E-03	  -8.008761E-05	  -2.284397E-04	  -2.444989E-03	  -6.637983E-03	   1.339820E-02	   2.853323E-03	   3.756683E-04	   4.318329E-04	  -1.993427E-04	  -1.285677E+06	   0.000000E+00	   0.000000E+00	   2.344801E+03	   0.000000E+00	   0.000000E+00	  -1.513768E+05	   0.000000E+00	   0.000000E+00	   3.004220E+06	   0.000000E+00	   0.000000E+00	  -1.941290E+05	   0.000000E+00	   0.000000E+00
   28.4400	  -1.491105E-02	  -1.491105E-02	   0.000000E+00	   8.373556E+00	  -2.292079E-02	  -5.564542E-01	  -1.352852E-03	  -3.688562E-02	   9.916464E-03	   7.191986E+06	   8.353183E+05	   2.807967E+08	   1.748196E+07	   2.001420E+08	  -3.108794E+07	   1.452735E-02	   2.845952E-04	  -9.949952E-03	  -7.636211E-05	  -2.225193E-04	  -2.446980E-03	  -6.699367E-03	   1.351340E-02	   2.976752E-03	   3.694355E-04	   7.522404E-04	  -1.988708E-04	  -1.283379E+06	   0.000000E+00	   0.000000E+00	   9.257093E+03	   0.000000E+00	   0.000000E+00	  -1.444725E+05	   0.000000E+00	   0.000000E+00	   3.001888E+06	   0.000000E+00	   0.000000E+00	  -1.978935E+05	   0.000000E+00	   0.000000E+00
   28.4500	  -2.416912E-02	  -2.416912E-02	   0.000000E+00	   8.373701E+00	  -2.291726E-02	  -5.565535E-01	  -1.353620E-03	  -3.688781E-02	   9.892012E-03	   7.198894E+06	   8.378222E+05	   2.808063E+08	   1.751659E+07	   2.003656E+08	  -3.118249E+07	   1.446138E-02	   4.203149E-04	  -9.917516E-03	  -7.266490E-05	  -2.165743E-04	  -2.448973E-03	  -6.495349E-03	   1.363055E-02	   3.510468E-03	   3.700028E-04	   4.367705E-04	  -1.996278E-04	  -1.281082E+06	   0.000000E+00	   0.000000E+00	   1.616984E+04	   0.000000E+00	   0.000000E+00	  -1.375689E+05	   0.000000E+00	   0.000000E+00	   2.999557E+06	   0.000000E+00	   0.000000E+00	  -2.016581E+05	   0.000000E+00	   0.000000E+00
   28.4600	  -3.342542E-02	  -3.342542E-02	   0.000000E+00	   8.373845E+00	  -2.291238E-02	  -5.566525E-01	  -1.354350E-03	  -3.688994E-02	   9.867540E-03	   7.205807E+06	   8.403233E+05	   2.808160E+08	   1.755066E+07	   2.005886E+08	  -3.127706E+07	   1.439609E-02	   5.571925E-04	  -9.881187E-03	  -6.899411E-05	  -2.106091E-04	  -2.450997E-03	  -6.562124E-03	   1.374499E-02	   3.755412E-03	   3.641589E-04	   7.562737E-04	  -2.051942E-04	  -1.278786E+06	   0.000000E+00	   0.000000E+00	   2.308290E+04	   0.000000E+00	   0.000000E+00	  -1.306673E+05	   0.000000E+00	   0.000000E+00	   2.997227E+06	   0.000000E+00	   0.000000E+00	  -2.054219E+05	   0.000000E+00	   0.000000E+00
   28.4700	  -4.268350E-02	  -4.268350E-02	   0.000000E+00	   8.373988E+00	  -2.290611E-02	  -5.567511E-01	  -1.355042E-03	  -3.689200E-02	   9.843045E-03	   7.212721E+06	   8.428235E+05	   2.808256E+08	   1.758472E+07	   2.008114E+08	  -3.137170E+07	   1.433144E-02	   6.951989E-04	  -9.840467E-03	  -6.534691E-05	  -2.046228E-04	  -2.453035E-03	  -6.367773E-03	   1.385627E-02	   4.388700E-03	   3.652769E-04	   4.409731E-04	  -2.023644E-04	  -1.276490E+06	   0.000000E+00	   0.000000E+00	   2.999718E+04	   0.000000E+00	   0.000000E+00	  -1.237651E+05	   0.000000E+00	   0.000000E+00	   2.994896E+06	   0.000000E+00	   0.000000E+00	  -2.091864E+05	   0.000000E+00	   0.000000E+00
   28.4800	  -5.194160E-02	  -5.194160E-02	   0.000000E+00	   8.374131E+00	  -2.289847E-02	  -5.568493E-01	  -1.355698E-03	  -3.689402E-02	   9.818529E-03	   7.219646E+06	   8.453208E+05	   2.808353E+08	   1.761859E+07	   2.010338E+08	  -3.146655E+07	   1.426739E-02	   8.342831E-04	  -9.794840E-03	  -6.171972E-05	  -1.986195E-04	  -2.455071E-03	  -6.443426E-03	   1.396057E-02	   4.736707E-03	   3.601652E-04	   7.597016E-04	  -2.049465E-04	  -1.274193E+06	   0.000000E+00	   0.000000E+00	   3.691309E+04	   0.000000E+00	   0.000000E+00	  -1.168630E+05	   0.000000E+00	   0.000000E+00	   2.992567E+06	   0.000000E+00	   0.000000E+00	  -2.129509E+05	   0.000000E+00	   0.000000E+00
   28.4900	  -6.119966E-02	  -6.119966E-02	   0.000000E+00	   8.374274E+00	  -2.288942E-02	  -5.569470E-01	  -1.356316E-03	  -3.689596E-02	   9.793990E-03	   7.226565E+06	   8.478172E+05	   2.808449E+08	   1.765208E+07	   2.012559E+08	  -3.156189E+07	   1.420389E-02	   9.743780E-04	  -9.743951E-03	  -5.810852E-05	  -1.925964E-04	  -2.457078E-03	  -6.256055E-03	   1.405842E-02	   5.440960E-03	   3.620722E-04	   4.449065E-04	  -1.963377E-04	  -1.271897E+06	   0.000000E+00	   0.000000E+00	   4.382950E+04	   0.000000E+00	   0.000000E+00	  -1.099623E+05	   0.000000E+00	   0.000000E+00	   2.990238E+06	   0.000000E+00	   0.000000E+00	  -2.167153E+05	   0.000000E+00	   0.000000E+00
