
Predictions were generated on 21-Aug-2026 at 11:05:31 using HydroDyn Driver, compiled on Jul 05 2026 at 14:20:01 as a 64-bit application using single precision at commit Unversioned from 02847314dfdc4069d70b8b493e37b12b810a11e2
 linked with  NWTC Subroutine Library

Description from the driver input file: File for NRELOffshrBsline5MW_OC4DeepCwindSemi_HydroDyn

Time	Wave1Elev	Wave1Elv1	Wave1Elv2	PRPSurge	PRPSway	PRPHeave	PRPRoll	PRPPitch	PRPYaw	HydroFxi	HydroFyi	HydroFzi	HydroMxi	HydroMyi	HydroMzi	PRPTVxi	PRPTVyi	PRPTVzi	PRPRVxi	PRPRVyi	PRPRVzi	PRPTAxi	PRPTAyi	PRPTAzi	PRPRAxi	PRPRAyi	PRPRAzi	B1WvsFxi	B1HdSFxi	B1RdtFxi	B2WvsFxi	B2HdSFxi	B2RdtFxi	B3WvsFxi	B3HdSFxi	B3RdtFxi	B4WvsFxi	B4HdSFxi	B4RdtFxi	B5WvsFxi	B5HdSFxi	B5RdtFxi
   68.1500	  -3.104789E-01	  -3.104789E-01	   0.000000E+00	   4.507568E+00	   1.120354E-01	  -2.904093E-01	   2.899807E-03	   5.502895E-02	  -1.045346E-03	   4.400202E+06	  -7.472744E+05	   2.396705E+08	   6.777332E+06	  -9.242114E+07	   1.651972E+05	   1.398340E-01	  -1.867471E-02	  -5.872735E-02	   6.667376E-05	  -1.638124E-03	   2.803596E-04	   2.205308E-02	  -1.333493E-02	  -2.326826E-02	   6.026454E-05	  -1.337131E-05	  -9.155759E-05	   1.314250E+06	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   68.1600	  -3.153887E-01	  -3.153887E-01	   0.000000E+00	   4.508967E+00	   1.118480E-01	  -2.909977E-01	   2.900495E-03	   5.501257E-02	  -1.042509E-03	   4.378639E+06	  -7.363610E+05	   2.396728E+08	   6.792478E+06	  -9.231949E+07	   1.713591E+05	   1.400526E-01	  -1.880713E-02	  -5.895962E-02	   6.728208E-05	  -1.638246E-03	   2.794363E-04	   2.166507E-02	  -1.314778E-02	  -2.318626E-02	   6.139952E-05	  -1.104102E-05	  -9.311784E-05	   1.296154E+06	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   68.1700	  -3.202947E-01	  -3.202947E-01	   0.000000E+00	   4.510369E+00	   1.116593E-01	  -2.915885E-01	   2.901189E-03	   5.499619E-02	  -1.039682E-03	   4.357110E+06	  -7.254584E+05	   2.396751E+08	   6.807690E+06	  -9.221777E+07	   1.774852E+05	   1.402673E-01	  -1.893769E-02	  -5.919118E-02	   6.790270E-05	  -1.638344E-03	   2.784968E-04	   2.128553E-02	  -1.296513E-02	  -2.312568E-02	   6.272498E-05	  -8.483322E-06	  -9.477652E-05	   1.278072E+06	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   68.1800	  -3.252044E-01	  -3.252044E-01	   0.000000E+00	   4.511773E+00	   1.114692E-01	  -2.921816E-01	   2.901890E-03	   5.497980E-02	  -1.036863E-03	   4.335578E+06	  -7.145492E+05	   2.396775E+08	   6.822992E+06	  -9.211588E+07	   1.835644E+05	   1.404783E-01	  -1.906644E-02	  -5.942225E-02	   6.853730E-05	  -1.638415E-03	   2.775404E-04	   2.091264E-02	  -1.278512E-02	  -2.308772E-02	   6.419499E-05	  -5.667063E-06	  -9.650095E-05	   1.259976E+06	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   68.1900	  -3.301141E-01	  -3.301141E-01	   0.000000E+00	   4.513178E+00	   1.112779E-01	  -2.927769E-01	   2.902596E-03	   5.496342E-02	  -1.034054E-03	   4.314068E+06	  -7.036421E+05	   2.396799E+08	   6.838442E+06	  -9.201382E+07	   1.898310E+05	   1.406856E-01	  -1.919340E-02	  -5.965303E-02	   6.918715E-05	  -1.638456E-03	   2.765666E-04	   2.054088E-02	  -1.260553E-02	  -2.306852E-02	   6.577689E-05	  -2.648595E-06	  -9.827141E-05	   1.241879E+06	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   68.2000	  -3.350201E-01	  -3.350201E-01	   0.000000E+00	   4.514586E+00	   1.110854E-01	  -2.933746E-01	   2.903309E-03	   5.494704E-02	  -1.031254E-03	   4.292588E+06	  -6.927455E+05	   2.396823E+08	   6.853951E+06	  -9.191171E+07	   1.960833E+05	   1.408891E-01	  -1.931854E-02	  -5.988368E-02	   6.985309E-05	  -1.638467E-03	   2.755756E-04	   2.016240E-02	  -1.242369E-02	  -2.306125E-02	   6.740938E-05	   4.411425E-07	  -9.993119E-05	   1.223796E+06	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   68.2100	  -3.399299E-01	  -3.399299E-01	   0.000000E+00	   4.515996E+00	   1.108916E-01	  -2.939746E-01	   2.904029E-03	   5.493065E-02	  -1.028463E-03	   4.271110E+06	  -6.818434E+05	   2.396846E+08	   6.869574E+06	  -9.180944E+07	   2.023589E+05	   1.410888E-01	  -1.944185E-02	  -6.011438E-02	   7.053532E-05	  -1.638448E-03	   2.745683E-04	   1.977409E-02	  -1.223892E-02	  -2.307826E-02	   6.903747E-05	   3.495424E-06	  -1.015185E-04	   1.205699E+06	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   68.2200	  -3.448396E-01	  -3.448396E-01	   0.000000E+00	   4.517408E+00	   1.106965E-01	  -2.945769E-01	   2.904756E-03	   5.491427E-02	  -1.025683E-03	   4.249648E+06	  -6.709423E+05	   2.396871E+08	   6.885298E+06	  -9.170701E+07	   2.086757E+05	   1.412845E-01	  -1.956330E-02	  -6.034530E-02	   7.123364E-05	  -1.638398E-03	   2.735457E-04	   1.937358E-02	  -1.205039E-02	  -2.310563E-02	   7.062586E-05	   6.479659E-06	  -1.029926E-04	   1.187601E+06	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   68.2300	  -3.497493E-01	  -3.497493E-01	   0.000000E+00	   4.518822E+00	   1.105003E-01	  -2.951815E-01	   2.905490E-03	   5.489789E-02	  -1.022912E-03	   4.228202E+06	  -6.600434E+05	   2.396895E+08	   6.901100E+06	  -9.160447E+07	   2.149367E+05	   1.414762E-01	  -1.968285E-02	  -6.057661E-02	   7.194754E-05	  -1.638318E-03	   2.725083E-04	   1.896463E-02	  -1.185915E-02	  -2.315679E-02	   7.215444E-05	   9.454549E-06	  -1.044958E-04	   1.169502E+06	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   68.2400	  -3.546554E-01	  -3.546554E-01	   0.000000E+00	   4.520237E+00	   1.103029E-01	  -2.957884E-01	   2.906231E-03	   5.488151E-02	  -1.020152E-03	   4.206794E+06	  -6.491556E+05	   2.396920E+08	   6.917029E+06	  -9.150184E+07	   2.213839E+05	   1.416638E-01	  -1.980048E-02	  -6.080848E-02	   7.267638E-05	  -1.638208E-03	   2.714556E-04	   1.855500E-02	  -1.166736E-02	  -2.321740E-02	   7.361192E-05	   1.253607E-05	  -1.060403E-04	   1.151418E+06	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   68.2500	  -3.595650E-01	  -3.595650E-01	   0.000000E+00	   4.521655E+00	   1.101043E-01	  -2.963977E-01	   2.906979E-03	   5.486513E-02	  -1.017402E-03	   4.185385E+06	  -6.382616E+05	   2.396944E+08	   6.933060E+06	  -9.139906E+07	   2.277938E+05	   1.418473E-01	  -1.991620E-02	  -6.104106E-02	   7.341940E-05	  -1.638066E-03	   2.703869E-04	   1.815316E-02	  -1.147699E-02	  -2.329860E-02	   7.499400E-05	   1.582733E-05	  -1.077050E-04	   1.133319E+06	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   68.2600	  -3.644748E-01	  -3.644748E-01	   0.000000E+00	   4.523075E+00	   1.099046E-01	  -2.970093E-01	   2.907735E-03	   5.484875E-02	  -1.014662E-03	   4.163994E+06	  -6.273692E+05	   2.396969E+08	   6.949171E+06	  -9.129612E+07	   2.342099E+05	   1.420269E-01	  -2.003003E-02	  -6.127447E-02	   7.417586E-05	  -1.637890E-03	   2.693015E-04	   1.776008E-02	  -1.128840E-02	  -2.338417E-02	   7.629545E-05	   1.934963E-05	  -1.093848E-04	   1.115219E+06	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   68.2700	  -3.693807E-01	  -3.693807E-01	   0.000000E+00	   4.524496E+00	   1.097037E-01	  -2.976232E-01	   2.908498E-03	   5.483237E-02	  -1.011933E-03	   4.142636E+06	  -6.164878E+05	   2.396994E+08	   6.965379E+06	  -9.119315E+07	   2.407003E+05	   1.422026E-01	  -2.014198E-02	  -6.150878E-02	   7.494476E-05	  -1.637678E-03	   2.681992E-04	   1.737762E-02	  -1.110173E-02	  -2.347784E-02	   7.748559E-05	   2.307745E-05	  -1.110587E-04	   1.097133E+06	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   68.2800	  -3.742905E-01	  -3.742905E-01	   0.000000E+00	   4.525918E+00	   1.095018E-01	  -2.982394E-01	   2.909269E-03	   5.481600E-02	  -1.009214E-03	   4.121279E+06	  -6.056001E+05	   2.397020E+08	   6.981704E+06	  -9.108998E+07	   2.472130E+05	   1.423745E-01	  -2.025207E-02	  -6.174405E-02	   7.572483E-05	  -1.637428E-03	   2.670808E-04	   1.700104E-02	  -1.091560E-02	  -2.357491E-02	   7.852861E-05	   2.689721E-05	  -1.126321E-04	   1.079033E+06	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   68.2900	  -3.792002E-01	  -3.792002E-01	   0.000000E+00	   4.527343E+00	   1.092987E-01	  -2.988580E-01	   2.910048E-03	   5.479962E-02	  -1.006506E-03	   4.099937E+06	  -5.947143E+05	   2.397045E+08	   6.998139E+06	  -9.098671E+07	   2.537698E+05	   1.425426E-01	  -2.036028E-02	  -6.198023E-02	   7.651449E-05	  -1.637140E-03	   2.659473E-04	   1.662255E-02	  -1.072735E-02	  -2.366242E-02	   7.940565E-05	   3.073330E-05	  -1.140744E-04	   1.060932E+06	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   68.3000	  -3.841099E-01	  -3.841099E-01	   0.000000E+00	   4.528769E+00	   1.090946E-01	  -2.994790E-01	   2.910835E-03	   5.478325E-02	  -1.003809E-03	   4.078614E+06	  -5.838310E+05	   2.397071E+08	   7.014654E+06	  -9.088332E+07	   2.603343E+05	   1.427069E-01	  -2.046660E-02	  -6.221727E-02	   7.731201E-05	  -1.636814E-03	   2.647995E-04	   1.623830E-02	  -1.053566E-02	  -2.374561E-02	   8.009712E-05	   3.454591E-05	  -1.154687E-04	   1.042832E+06	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   68.3100	  -3.890160E-01	  -3.890160E-01	   0.000000E+00	   4.530197E+00	   1.088894E-01	  -3.001024E-01	   2.911630E-03	   5.476689E-02	  -1.001124E-03	   4.057323E+06	  -5.729574E+05	   2.397096E+08	   7.031262E+06	  -9.077986E+07	   2.669113E+05	   1.428673E-01	  -2.057097E-02	  -6.245502E-02	   7.811552E-05	  -1.636449E-03	   2.636378E-04	   1.584560E-02	  -1.033889E-02	  -2.380452E-02	   8.060321E-05	   3.837151E-05	  -1.168679E-04	   1.024743E+06	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   68.3200	  -3.939257E-01	  -3.939257E-01	   0.000000E+00	   4.531627E+00	   1.086831E-01	  -3.007281E-01	   2.912432E-03	   5.475053E-02	  -9.984492E-04	   4.036033E+06	  -5.620775E+05	   2.397123E+08	   7.047992E+06	  -9.067622E+07	   2.735269E+05	   1.430238E-01	  -2.067336E-02	  -6.269331E-02	   7.892329E-05	  -1.636046E-03	   2.624617E-04	   1.544711E-02	  -1.013799E-02	  -2.385117E-02	   8.095013E-05	   4.226593E-05	  -1.183575E-04	   1.006640E+06	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   68.3300	  -3.988354E-01	  -3.988354E-01	   0.000000E+00	   4.533058E+00	   1.084759E-01	  -3.013563E-01	   2.913243E-03	   5.473417E-02	  -9.957862E-04	   4.014762E+06	  -5.512010E+05	   2.397149E+08	   7.064836E+06	  -9.057247E+07	   2.801748E+05	   1.431763E-01	  -2.077371E-02	  -6.293189E-02	   7.973388E-05	  -1.635603E-03	   2.612704E-04	   1.504522E-02	  -9.933108E-03	  -2.386634E-02	   8.116939E-05	   4.630711E-05	  -1.199047E-04	   9.885386E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   68.3400	  -4.037414E-01	  -4.037414E-01	   0.000000E+00	   4.534490E+00	   1.082677E-01	  -3.019868E-01	   2.914062E-03	   5.471782E-02	  -9.931347E-04	   3.993524E+06	  -5.403349E+05	   2.397175E+08	   7.081768E+06	  -9.046866E+07	   2.868654E+05	   1.433247E-01	  -2.087201E-02	  -6.317057E-02	   8.054617E-05	  -1.635119E-03	   2.600634E-04	   1.464507E-02	  -9.726197E-03	  -2.386996E-02	   8.128854E-05	   5.050872E-05	  -1.214996E-04	   9.704501E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   68.3500	  -4.086511E-01	  -4.086511E-01	   0.000000E+00	   4.535924E+00	   1.080585E-01	  -3.026197E-01	   2.914889E-03	   5.470147E-02	  -9.904949E-04	   3.972286E+06	  -5.294622E+05	   2.397202E+08	   7.098826E+06	  -9.036466E+07	   2.935993E+05	   1.434692E-01	  -2.096823E-02	  -6.340914E-02	   8.135920E-05	  -1.634593E-03	   2.588408E-04	   1.424939E-02	  -9.518781E-03	  -2.384392E-02	   8.131748E-05	   5.481200E-05	  -1.230218E-04	   9.523460E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   68.3600	  -4.135608E-01	  -4.135608E-01	   0.000000E+00	   4.537360E+00	   1.078483E-01	  -3.032550E-01	   2.915724E-03	   5.468513E-02	  -9.878670E-04	   3.951066E+06	  -5.185922E+05	   2.397229E+08	   7.116010E+06	  -9.026060E+07	   3.003817E+05	   1.436097E-01	  -2.106238E-02	  -6.364740E-02	   8.217224E-05	  -1.634022E-03	   2.576033E-04	   1.385926E-02	  -9.311302E-03	  -2.380936E-02	   8.129011E-05	   5.921884E-05	  -1.244726E-04	   9.342423E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   68.3700	  -4.184706E-01	  -4.184706E-01	   0.000000E+00	   4.538796E+00	   1.076372E-01	  -3.038926E-01	   2.916567E-03	   5.466879E-02	  -9.852512E-04	   3.929862E+06	  -5.077238E+05	   2.397256E+08	   7.133288E+06	  -9.015640E+07	   3.071709E+05	   1.437464E-01	  -2.115446E-02	  -6.388520E-02	   8.298477E-05	  -1.633408E-03	   2.563521E-04	   1.347412E-02	  -9.104246E-03	  -2.374809E-02	   8.121682E-05	   6.366769E-05	  -1.257715E-04	   9.161368E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   68.3800	  -4.233766E-01	  -4.233766E-01	   0.000000E+00	   4.540235E+00	   1.074253E-01	  -3.045327E-01	   2.917418E-03	   5.465246E-02	  -9.826475E-04	   3.908694E+06	  -4.968673E+05	   2.397283E+08	   7.150677E+06	  -9.005213E+07	   3.140124E+05	   1.438792E-01	  -2.124447E-02	  -6.412232E-02	   8.379648E-05	  -1.632749E-03	   2.550879E-04	   1.309398E-02	  -8.897448E-03	  -2.367734E-02	   8.112549E-05	   6.817895E-05	  -1.270735E-04	   8.980466E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   68.3900	  -4.282864E-01	  -4.282864E-01	   0.000000E+00	   4.541674E+00	   1.072124E-01	  -3.051751E-01	   2.918278E-03	   5.463614E-02	  -9.800560E-04	   3.887522E+06	  -4.860034E+05	   2.397311E+08	   7.168186E+06	  -8.994770E+07	   3.208768E+05	   1.440083E-01	  -2.133241E-02	  -6.435861E-02	   8.460736E-05	  -1.632044E-03	   2.538104E-04	   1.271637E-02	  -8.690655E-03	  -2.357953E-02	   8.104935E-05	   7.273056E-05	  -1.284153E-04	   8.799398E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   68.4000	  -4.331960E-01	  -4.331960E-01	   0.000000E+00	   4.543115E+00	   1.069986E-01	  -3.058198E-01	   2.919145E-03	   5.461982E-02	  -9.774771E-04	   3.866371E+06	  -4.751428E+05	   2.397338E+08	   7.185806E+06	  -8.984315E+07	   3.277828E+05	   1.441336E-01	  -2.141828E-02	  -6.459379E-02	   8.541782E-05	  -1.631294E-03	   2.525190E-04	   1.233816E-02	  -8.482826E-03	  -2.345762E-02	   8.104333E-05	   7.738688E-05	  -1.298679E-04	   8.618342E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   68.4100	  -4.381058E-01	  -4.381058E-01	   0.000000E+00	   4.544557E+00	   1.067840E-01	  -3.064669E-01	   2.920021E-03	   5.460351E-02	  -9.749106E-04	   3.845234E+06	  -4.642847E+05	   2.397366E+08	   7.203552E+06	  -8.973852E+07	   3.347344E+05	   1.442551E-01	  -2.150206E-02	  -6.482764E-02	   8.622876E-05	  -1.630496E-03	   2.512128E-04	   1.196129E-02	  -8.274427E-03	  -2.331174E-02	   8.114325E-05	   8.219670E-05	  -1.313767E-04	   8.437280E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   68.4200	  -4.430118E-01	  -4.430118E-01	   0.000000E+00	   4.546000E+00	   1.065686E-01	  -3.071164E-01	   2.920904E-03	   5.458722E-02	  -9.723569E-04	   3.824121E+06	  -4.534385E+05	   2.397393E+08	   7.221514E+06	  -8.963394E+07	   3.419722E+05	   1.443728E-01	  -2.158376E-02	  -6.505986E-02	   8.704131E-05	  -1.629649E-03	   2.498912E-04	   1.158302E-02	  -8.064578E-03	  -2.313180E-02	   8.136792E-05	   8.711519E-05	  -1.329373E-04	   8.256349E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   68.4300	  -4.479215E-01	  -4.479215E-01	   0.000000E+00	   4.547444E+00	   1.063524E-01	  -3.077681E-01	   2.921796E-03	   5.457092E-02	  -9.698160E-04	   3.803012E+06	  -4.425869E+05	   2.397421E+08	   7.239632E+06	  -8.952916E+07	   3.492823E+05	   1.444867E-01	  -2.166335E-02	  -6.529015E-02	   8.785687E-05	  -1.628753E-03	   2.485543E-04	   1.120403E-02	  -7.854386E-03	  -2.292803E-02	   8.174314E-05	   9.208079E-05	  -1.344429E-04	   8.075273E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   68.4400	  -4.528313E-01	  -4.528313E-01	   0.000000E+00	   4.548890E+00	   1.061353E-01	  -3.084222E-01	   2.922696E-03	   5.455464E-02	  -9.672882E-04	   3.781919E+06	  -4.317374E+05	   2.397450E+08	   7.257834E+06	  -8.942430E+07	   3.565722E+05	   1.445968E-01	  -2.174084E-02	  -6.551847E-02	   8.867698E-05	  -1.627808E-03	   2.472032E-04	   1.082234E-02	  -7.643339E-03	  -2.273387E-02	   8.227921E-05	   9.702626E-05	  -1.357762E-04	   7.894190E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   68.4500	  -4.577372E-01	  -4.577372E-01	   0.000000E+00	   4.550336E+00	   1.059175E-01	  -3.090785E-01	   2.923604E-03	   5.453837E-02	  -9.647734E-04	   3.760859E+06	  -4.208989E+05	   2.397478E+08	   7.276122E+06	  -8.931937E+07	   3.638872E+05	   1.447031E-01	  -2.181622E-02	  -6.574483E-02	   8.950333E-05	  -1.626813E-03	   2.458392E-04	   1.043777E-02	  -7.432776E-03	  -2.253932E-02	   8.299111E-05	   1.018907E-04	  -1.370252E-04	   7.713247E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   68.4600	  -4.626470E-01	  -4.626470E-01	   0.000000E+00	   4.551784E+00	   1.056990E-01	  -3.097371E-01	   2.924520E-03	   5.452210E-02	  -9.622720E-04	   3.739798E+06	  -4.100532E+05	   2.397507E+08	   7.294522E+06	  -8.921430E+07	   3.711634E+05	   1.448056E-01	  -2.188950E-02	  -6.596925E-02	   9.033776E-05	  -1.625770E-03	   2.444627E-04	   1.005555E-02	  -7.223962E-03	  -2.234500E-02	   8.389500E-05	   1.068012E-04	  -1.382778E-04	   7.532140E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   68.4700	  -4.675567E-01	  -4.675567E-01	   0.000000E+00	   4.553232E+00	   1.054798E-01	  -3.103979E-01	   2.925444E-03	   5.450585E-02	  -9.597839E-04	   3.718756E+06	  -3.992112E+05	   2.397535E+08	   7.313030E+06	  -8.910910E+07	   3.784865E+05	   1.449043E-01	  -2.196071E-02	  -6.619178E-02	   9.118247E-05	  -1.624676E-03	   2.430727E-04	   9.681530E-03	  -7.017782E-03	  -2.216055E-02	   8.504585E-05	   1.118830E-04	  -1.397136E-04	   7.351046E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   68.4800	  -4.724664E-01	  -4.724664E-01	   0.000000E+00	   4.554682E+00	   1.052598E-01	  -3.110609E-01	   2.926378E-03	   5.448962E-02	  -9.573094E-04	   3.697730E+06	  -3.883711E+05	   2.397564E+08	   7.331627E+06	  -8.900384E+07	   3.857851E+05	   1.449993E-01	  -2.202988E-02	  -6.641243E-02	   9.204002E-05	  -1.623532E-03	   2.416680E-04	   9.312307E-03	  -6.815715E-03	  -2.196988E-02	   8.646583E-05	   1.170149E-04	  -1.412271E-04	   7.169944E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
